	Word	Class0	Class1	Class2	MultiMean
30665	陕西省	1	1	1	52
30666	永胜县	1	1	1	571
30667	水豆腐	1	1	1	8
30668	令人信服	1	1	1	6
30669	减号	1	1	1	10
30670	红缨枪	1	1	1	2
30671	水银灯	1	1	1	58
30672	听说	2	2	2	17
30673	鳎目鱼	1	1	1	3
30674	寒假	1	1	1	19
30675	月息	1	1	1	2
30676	憔悴	1	1	1	3
30677	发人深省	1	1	1	20
30678	净重	1	1	1	8
30679	策动	1	1	1	11
30680	总和	1	1	1	2
30681	草芙蓉	1	1	1	5
30682	德国人	1	1	1	62
30683	忘本	1	1	1	11
30684	粉线	1	1	1	60
30685	接产	1	1	1	1
30686	雷雨云	1	1	1	7
30687	暖壶	1	1	1	1
30688	肉制品	1	2	2	18
30689	误	5	5	5	85
30690	税率	1	1	1	187
30691	贴题	1	1	1	3
30692	直截	2	2	2	28
30693	力主	1	1	1	5
30694	讲价	1	1	1	3
30695	中科院	1	1	1	22
30696	亲亲切切的	1	1	1	47
30697	心慈手软	1	1	1	17
30698	象山	1	1	1	206
30699	入声	1	1	1	5
30700	龙口市	1	1	1	499
30701	树倒猢狲散	1	1	1	1
30702	鼠窃狗偷	1	1	1	1
30703	盛宴	1	1	1	3
30704	戎马生涯	1	1	1	1
30705	恹恹	2	2	2	19
30706	张皇	1	1	1	37
30707	双唇音	1	1	1	44
30708	覆没	1	1	1	2
30709	吠形吠声	1	1	1	8
30710	现钞	1	1	1	5
30711	佤族	1	1	1	66
30712	针脚	1	1	1	7
30713	体制性	1	1	1	179
30714	白霜	1	1	1	4
30715	兴宁市	1	1	1	499
30716	遴选	1	1	1	3
30717	联合体	1	1	1	0
30718	连理	1	1	1	4
30719	西夏	1	1	1	61
30720	长上	1	2	2	18
30721	简写	1	1	1	3
30722	芡	1	1	1	1
30723	局级	1	1	1	31
30724	医大	1	1	1	73
30725	任	2	4	4	42
30726	三宝	2	2	2	2
30727	和刻本	1	1	1	3
30728	特写	1	1	1	8
30729	民办小学	1	1	1	12
30730	养活	1	2	2	12
30731	及至	1	1	1	5
30732	权势	1	1	1	1
30733	说道	1	1	2	51
30734	挠度	1	1	1	91
30735	求实	1	1	1	10
30736	婚变	1	1	1	3
30737	误传	1	1	1	1
30738	烦琐哲学	1	1	1	176
30739	放散	1	1	1	7
30740	夜宿	1	1	1	9
30741	下汤镇	1	1	1	172
30742	狮子山	1	1	1	206
30743	研究生	1	1	1	23
30744	毒蕈	1	1	1	0
30745	相思鸟	1	1	1	42
30746	铜版纸	1	1	1	64
30747	土布	1	1	1	2
30748	奇功伟业	1	1	1	3
30749	顶棚	1	1	1	2
30750	火电站	1	1	1	2
30751	调查处	1	1	1	38
30752	国路	1	1	1	0
30753	派对	1	1	1	118
30754	赌账	1	1	1	18
30755	灯头	1	1	1	2
30756	顽症	1	1	1	3
30757	血小板	1	1	1	9
30758	倍	2	2	2	10
30759	熠熠	1	1	1	5
30760	超产	1	1	1	13
30761	低热	1	1	1	0
30762	后继无人	1	1	1	0
30763	烟波	1	1	1	2
30764	催熟	1	1	1	0
30765	渣	1	1	1	15
30766	试行法	1	1	1	113
30767	忘年交	2	2	2	19
30768	盐泉	1	1	1	10
30769	偷香窃玉	1	2	2	11
30770	心领神会	1	1	1	9
30771	弱不禁风	1	1	1	23
30772	姝	1	1	1	32
30773	解饱	1	1	1	2
30774	飞走	1	1	1	4
30775	光晕	1	1	1	9
30776	护士	1	1	1	3
30777	蕙	1	1	1	48
30778	翻刻本	1	1	1	5
30779	臆测	1	1	1	3
30780	应用	1	1	1	19
30781	脚劲	1	1	1	2
30782	鲫	1	1	1	1
30783	祖传秘方	1	1	1	3
30784	太钢	1	1	1	9
30785	向心	1	1	1	13
30786	中世纪	1	1	1	11
30787	艳羡	1	1	1	14
30788	充饥	1	1	1	1
30789	趁人之危	1	1	1	1
30790	殿堂	1	1	1	2
30791	深葬法	1	1	1	113
30792	翻盖	1	1	1	2
30793	石缝	1	1	1	2
30794	叩开	1	1	1	19
30795	烟幕弹	2	2	2	28
30796	大风	1	1	1	5
30797	围脖儿	1	1	1	2
30798	芦山县	1	1	1	571
30799	赤裸	2	2	2	30
30800	书评版	1	1	1	39
30801	苍头	1	1	1	1
30802	机灵鬼	1	1	1	2
30803	卷轴	1	1	1	2
30804	比赛	1	1	1	10
30805	就范	1	1	1	0
30806	煤炭法	1	1	1	113
30807	皮肤科	1	1	1	12
30808	悖	1	1	1	10
30809	半文盲	1	1	1	4
30810	预谋	1	1	1	17
30811	数年如一	1	1	1	20
30812	煤车	1	1	1	101
30813	总揽	1	1	1	12
30814	二重性	1	1	1	102
30815	汹涌	1	1	1	9
30816	开采	1	1	1	5
30817	领导权	1	1	1	4
30818	耍花腔	1	1	1	14
30819	神	3	5	5	48
30820	是味儿	2	2	2	40
30821	不休	1	1	1	35
30822	飞机场	1	1	2	89
30823	倘若	1	1	1	31
30824	计时赛	1	1	1	54
30825	肖像画	1	1	1	12
30826	尊夫人	1	1	1	1
30827	补发	1	1	1	1
30828	环城路	1	1	1	7
30829	木牌	1	1	1	32
30830	加利福尼亚州	1	1	1	116
30831	南县	1	1	1	571
30832	别处	1	1	1	0
30833	后生	2	3	3	51
30834	起立	1	1	1	2
30835	掉队	1	1	1	12
30836	勇敢者	1	1	1	8
30837	离石市	1	1	1	499
30838	迸发	1	1	1	11
30839	请示	1	1	1	2
30840	识趣	1	1	1	2
30841	一帆顺风	1	1	1	36
30842	同日而语	1	1	1	10
30843	傻劲儿	2	2	2	43
30844	设计	1	1	1	10
30845	混充	1	1	1	25
30846	公议	1	1	1	1
30847	视线	1	1	1	0
30848	巡展	1	1	1	0
30849	丘疹	1	1	1	13
30850	关外	1	1	1	13
30851	难胞	1	2	2	5
30852	铗	1	1	2	6
30853	珠琴	1	1	1	12
30854	咒	1	1	1	2
30855	近视	1	1	1	13
30856	昆布	1	1	1	1
30857	宣布	1	1	1	13
30858	京师	1	1	1	12
30859	倒悬	1	1	1	3
30860	城阳区	1	1	1	142
30861	塑钢窗	1	1	1	11
30862	礼俗	1	1	1	3
30863	巨款	1	1	1	56
30864	竹茹	1	1	1	4
30865	电影厅	1	1	1	4
30866	妇女界	1	1	1	39
30867	毫厘不爽	1	1	1	13
30868	风信子	1	1	1	67
30869	思路	1	2	2	5
30870	拒	1	2	2	28
30871	企事业	1	2	2	149
30872	指导	0	0	0	0
30873	幌子	2	2	2	6
30874	废除	2	2	2	29
30875	娘家	1	1	1	1
30876	拒捕	1	1	1	3
30877	外婆桥	1	1	1	3
30878	获释	1	1	1	15
30879	打烊	1	1	1	1
30880	地理学家	1	1	1	114
30881	警	2	2	2	12
30882	协议书	1	1	1	4
30883	寄语	1	1	1	0
30884	查点	1	1	1	8
30885	铜管	1	1	1	10
30886	舍下	1	1	1	4
30887	亭子间	1	1	1	4
30888	百科	1	1	1	32
30889	恒星系	1	1	1	2
30890	胜者	1	1	1	3
30891	打瞌睡	1	1	1	4
30892	锅炉房	1	1	1	26
30893	点破	1	1	1	7
30894	中隔墩	1	1	1	1
30895	保守党	1	1	1	71
30896	包圆儿	1	2	2	36
30897	蝴蝶花	1	1	1	1
30898	严办	1	1	1	7
30899	下半晌	1	1	1	5
30900	集体主义	1	1	1	2
30901	好好先生	1	1	1	5
30902	在朝党	1	1	1	3
30903	湘剧院	1	1	1	0
30904	兵舰	1	1	1	9
30905	骨灰盒	1	1	1	1
30906	卖身投靠	1	1	1	3
30907	架桥	1	1	1	11
30908	流星	2	2	2	14
30909	构件	1	1	1	3
30910	套袖	1	1	1	2
30911	称道	1	1	1	38
30912	婿	1	1	1	9
30913	年产	1	1	1	3
30914	褒	1	2	2	43
30915	滑冰者	1	1	1	9
30916	南方	1	1	1	7
30917	营养师	1	1	1	21
30918	商州	1	1	1	116
30919	飞机票	1	1	1	11
30920	官腔	1	1	1	2
30921	疟原虫	1	1	1	50
30922	释藏	1	1	1	9
30923	负于	1	1	1	22
30924	鲨鱼	1	1	1	2
30925	颗粒物	1	1	1	27
30926	军屯村	1	1	1	183
30927	车胎	1	1	1	5
30928	女宫	1	1	1	2
30929	小五金	1	1	1	3
30930	地邻	1	1	1	10
30931	条块	1	1	1	7
30932	暴跌	1	1	1	23
30933	艺术片	1	1	1	35
30934	世态	1	1	1	3
30935	幼儿	1	1	1	41
30936	追名逐利	1	1	1	1
30937	容情	1	1	1	14
30938	喝	1	1	2	29
30939	住处	1	1	1	7
30940	表演性	1	1	1	102
30941	枯瘦	1	1	1	16
30942	生意盎然	1	1	1	14
30943	哥白尼	1	1	1	19
30944	脱氧	1	1	1	2
30945	迷魂阵	1	1	1	11
30946	糜	1	2	2	4
30947	血	1	2	2	7
30948	乏力	1	1	1	32
30949	家族式	1	1	1	1
30950	闭口不谈	1	1	1	7
30951	族类	1	1	1	0
30952	车裂	1	1	1	1
30953	分类学	1	1	1	176
30954	段位制	1	1	1	5
30955	报告会	1	1	1	118
30956	规规矩矩	1	1	1	17
30957	苛捐杂税	1	1	1	1
30958	尾气	1	1	1	1
30959	大脑库	1	1	1	37
30960	逐字逐句	1	1	1	24
30961	封锁	1	1	1	15
30962	曙	1	1	1	7
30963	斗勇	1	1	1	1
30964	油菜子	1	1	1	1
30965	新西兰	1	1	1	299
30966	举报箱	1	1	1	2
30967	厉庄镇	1	1	1	172
30968	餐风宿雪	1	1	1	35
30969	多头	1	2	2	6
30970	粉蝶	1	1	1	5
30971	弹力	1	1	1	25
30972	主题歌	1	1	1	31
30973	喉癌	1	1	1	216
30974	犹他	1	1	1	120
30975	归还	1	1	1	14
30976	哗众取宠	1	1	1	6
30977	扫墓	1	1	1	2
30978	份子	1	1	1	3
30979	精子	1	1	1	2
30980	青春片	1	1	1	35
30981	萌	5	6	6	50
30982	尼泊尔王国	1	1	1	299
30983	雄花	1	1	1	15
30984	日产量	1	1	1	141
30985	战友情	1	1	1	0
30986	贫困县	1	1	1	1
30987	过于	1	1	1	7
30988	桥墩	1	1	1	5
30989	疯瘫	1	1	1	1
30990	不避艰险	1	1	1	53
30991	晓	2	2	2	44
30992	理发店	1	1	1	8
30993	兔脱	1	1	1	29
30994	学兄	1	1	1	1
30995	焦枯	1	1	1	4
30996	逆产	1	1	1	6
30997	雄心勃勃	1	1	1	18
30998	贵宾	1	1	1	5
30999	潮湿	1	1	1	11
31000	票房价值	1	1	1	3
31001	用品	1	1	1	4
31002	滩涂式	1	1	1	129
31003	玩笑	1	1	1	3
31004	胞兄	1	1	1	1
31005	荡气回肠	1	1	1	13
31006	准保	1	1	1	16
31007	鳞波	1	1	1	2
31008	毡房	1	1	1	10
31009	马子	1	1	1	5
31010	质因数	1	1	1	41
31011	沽	1	1	1	11
31012	翻滚	2	2	2	6
31013	人事部门	1	1	1	6
31014	官僚	1	1	1	15
31015	难以置信	1	1	1	19
31016	违禁物品	1	1	1	5
31017	照墙	1	1	1	3
31018	山崩	1	1	1	1
31019	熟荒	1	1	1	1
31020	雪花	1	1	1	8
31021	肥煤	1	1	1	14
31022	铲运车	1	1	1	2
31023	中药店	1	1	1	4
31024	社民党	1	1	1	71
31025	变更	1	1	1	34
31026	头破血流	1	1	1	15
31027	穹	1	1	1	20
31028	漓江	1	1	1	24
31029	拍桌子	1	1	1	8
31030	睿智	1	1	1	11
31031	闵行区	1	1	1	142
31032	拉扯	3	3	4	99
31033	越级	1	1	1	3
31034	隐形眼镜	1	1	1	12
31035	崎岖	1	1	1	17
31036	心理学家	1	1	1	114
31037	挑毛拣刺	1	1	1	9
31038	试播	1	1	1	7
31039	芬兰	1	1	1	299
31040	雏	1	1	1	16
31041	建路	1	1	1	5
31042	劝导	1	1	1	17
31043	不祥之兆	1	1	1	2
31044	苏伊士	1	1	1	21
31045	绛	1	1	1	24
31046	卢旺达共和国	1	1	1	299
31047	众	1	1	1	44
31048	空头支票	1	2	2	13
31049	胶体溶液	1	1	1	10
31050	接受者	1	1	1	1
31051	一路上	1	1	1	0
31052	小熊座	1	1	1	8
31053	照度	1	1	1	91
31054	道破	1	1	1	6
31055	正式工	1	1	1	27
31056	表演赛	1	1	1	54
31057	驴	1	1	1	2
31058	进修学校	1	1	1	73
31059	节目单	1	1	1	38
31060	权贵	1	1	1	3
31061	前端	1	1	1	1
31062	登峰造极	1	1	1	42
31063	力气活	1	1	1	9
31064	便捷	1	2	2	52
31065	树种	1	1	1	21
31066	步步为营	1	1	1	16
31067	有所不为而后可以有为	1	1	1	12
31068	英雄汉	1	1	1	15
31069	表尺	1	1	1	1
31070	颤栗	1	1	1	15
31071	春播	1	1	1	6
31072	够交情	1	1	1	1
31073	其乐融融	1	1	1	57
31074	紧贴	1	1	1	12
31075	麦蚜虫	1	1	1	1
31076	语言所	1	1	1	6
31077	好大喜功	1	1	1	8
31078	生鲜	1	1	1	5
31079	老套子	1	1	2	5
31080	朴	1	2	3	80
31081	逢凶化吉	1	1	1	7
31082	创制	1	1	1	2
31083	精雕细镂	1	1	1	29
31084	区内外	1	1	1	4
31085	预科	1	1	1	12
31086	仆仆风尘	2	2	2	41
31087	吐泻	1	1	1	0
31088	药厂	1	1	1	115
31089	变色龙	1	1	1	6
31090	一阵阵	1	1	1	2
31091	四里八乡	1	1	1	1
31092	喝斥	1	1	1	36
31093	震荡	1	1	1	10
31094	惬意	2	2	2	42
31095	命途多舛	1	1	1	17
31096	啪达	1	1	1	2
31097	山坡	1	1	1	1
31098	侍	1	1	1	7
31099	挑眼	1	1	1	9
31100	别样	1	1	1	10
31101	亚欧大陆桥	1	1	1	1
31102	种地	1	2	2	7
31103	性器官	1	1	1	1
31104	荆条	1	1	1	0
31105	采光	1	1	1	2
31106	无可挑剔	1	1	1	24
31107	小船	1	1	1	4
31108	红装	2	2	2	40
31109	油汪汪	1	2	2	7
31110	极为	1	1	1	4
31111	赶巧	1	1	1	21
31112	喷墨	1	1	1	4
31113	不胜其烦	1	1	1	7
31114	线索	1	1	1	7
31115	加法	1	1	1	4
31116	扶贫款	1	1	1	56
31117	椰雕工艺瓶	1	1	1	13
31118	拦阻	1	1	1	27
31119	兼	1	1	1	5
31120	不屈	1	1	1	33
31121	救济费	1	1	1	136
31122	爪儿	1	1	1	4
31123	坚实	1	2	2	46
31124	儇	1	1	1	19
31125	山巅	1	1	1	5
31126	挺直	2	2	2	12
31127	核查	1	1	1	19
31128	兜圈子	2	2	2	19
31129	天竺	1	1	1	299
31130	采茶	1	1	1	1
31131	红啤酒	1	1	1	42
31132	东陵区	1	1	1	142
31133	熊熊	1	1	1	40
31134	乳腺癌	1	1	1	216
31135	国耻	1	1	1	0
31136	飞黄腾达	1	1	1	9
31137	人类学家	1	1	1	114
31138	调弄	2	2	3	34
31139	牌位	1	1	1	3
31140	联唱	1	1	1	14
31141	嗣	1	1	1	17
31142	双绉	1	1	1	35
31143	绦	1	1	1	4
31144	末伏	1	1	1	1
31145	苍生	1	1	1	23
31146	春宫	3	3	3	31
31147	青年装	1	1	1	19
31148	放牧	1	1	1	2
31149	技术科	1	1	1	8
31150	鄙人	1	1	1	9
31151	床头柜	1	1	1	18
31152	热火	1	1	1	10
31153	纷争	1	1	1	0
31154	可见光	1	1	1	28
31155	道外区	1	1	1	142
31156	无期徒刑	1	1	1	7
31157	木材	1	1	1	4
31158	钞	1	1	1	5
31159	铺陈	2	2	2	8
31160	最佳	1	1	1	9
31161	亲生	1	1	1	6
31162	烫头	1	1	1	1
31163	天梯	1	1	1	8
31164	铁栏杆	2	2	2	25
31165	渡过	1	2	2	6
31166	结扎	1	1	1	23
31167	窃案	1	1	1	15
31168	毁誉参半	1	1	1	0
31169	登载	1	1	1	13
31170	显赫一时	1	1	1	40
31171	出乱子	1	1	1	7
31172	困厄	1	1	1	10
31173	晕	2	2	2	29
31174	总后	1	1	1	80
31175	甚至	1	1	2	11
31176	优劣	1	1	1	5
31177	书迷	1	1	1	15
31178	上藏马村	1	1	1	183
31179	眉欢眼笑	1	1	1	7
31180	现象学	1	1	1	176
31181	黛色	1	1	1	1
31182	合瓣花冠	1	1	1	17
31183	行之有效	1	1	1	25
31184	鞫讯	1	1	1	10
31185	半自动	1	1	1	10
31186	煤焦油	1	1	1	0
31187	计时表	1	1	1	35
31188	垃圾车	1	1	1	101
31189	高脚杯	1	1	1	9
31190	中华民国	1	1	1	1
31191	外来人	1	1	1	6
31192	金丝小枣	1	1	1	7
31193	蒙昧	1	1	1	42
31194	抖	3	4	4	43
31195	拜倒	1	1	1	0
31196	蓦地	1	1	1	36
31197	白鹇	1	1	1	42
31198	龟背	1	1	1	5
31199	积分学	1	1	1	176
31200	贬义	1	1	1	10
31201	胡萝卜素	2	2	2	50
31202	三合土	1	1	1	1
31203	乌黑	1	1	1	28
31204	佑	1	1	1	4
31205	朋友	1	1	2	18
31206	平庸	1	2	2	25
31207	麻豆腐	1	1	1	8
31208	免疫力	1	1	1	34
31209	不甚了了	1	1	1	22
31210	不理	1	1	1	2
31211	幽默画	1	1	1	31
31212	出类拔萃	1	1	1	42
31213	佳品奶制品	1	1	1	52
31214	旋梯	1	1	1	8
31215	账房	1	1	1	7
31216	传略	1	1	1	4
31217	打桩	2	2	2	34
31218	萌发	2	3	3	15
31219	高压服	1	1	1	24
31220	供	4	4	4	21
31221	抱病	1	1	1	21
31222	密西西比	1	1	1	24
31223	拍卖品	1	1	1	52
31224	运算	1	1	1	1
31225	大小凉山	1	1	1	206
31226	摸出	1	1	1	4
31227	无形化	1	1	1	142
31228	查缉	1	1	1	2
31229	煸	1	1	1	6
31230	粉尘	1	1	1	13
31231	西北	1	1	1	26
31232	薨	1	1	1	56
31233	龙蟠虎踞	1	1	1	9
31234	新房	1	1	1	1
31235	盗打	1	1	1	17
31236	散居	1	1	1	3
31237	网络结构	1	1	1	3
31238	大课	1	1	1	0
31239	全民性	1	1	1	5
31240	除草剂	1	1	1	27
31241	王庄村	1	1	1	183
31242	阴郁	1	1	1	16
31243	三峡游	1	1	1	6
31244	死胎	1	1	1	0
31245	耐烦	1	1	1	5
31246	报国无门	1	1	1	8
31247	平方里	1	1	1	8
31248	疑惧	1	1	1	52
31249	蚁蚕	1	1	1	1
31250	眼压	1	1	1	16
31251	威舍镇	1	1	1	172
31252	忘乎所以	1	1	1	72
31253	讽	1	1	1	12
31254	皓月	1	1	1	2
31255	收容所	1	1	1	8
31256	实战	1	1	1	4
31257	自由港	1	1	1	20
31258	安塞	1	1	1	0
31259	护养	1	2	2	10
31260	冰洲石	1	1	1	36
31261	一刹那	1	1	1	41
31262	济贫	1	1	1	20
31263	没门	1	1	1	25
31264	补征	1	1	1	2
31265	骋目	1	1	1	9
31266	交际	1	1	1	8
31267	厉鬼	1	1	1	6
31268	吊钩	1	1	1	0
31269	五体投地	1	1	1	14
31270	摆擂台	1	1	1	6
31271	满足	2	2	2	5
31272	主帅	1	1	1	14
31273	高科技化	1	1	1	142
31274	龙胆	1	1	1	45
31275	换型	1	1	1	1
31276	孩	1	1	1	41
31277	兑制	1	1	1	5
31278	九泉之下	1	1	1	5
31279	胜利果实	1	1	1	9
31280	公婆	1	1	1	1
31281	最好	1	1	1	24
31282	翌日	1	1	1	6
31283	齐整	1	2	2	21
31284	保养	1	1	1	11
31285	爱犬	1	1	1	6
31286	公贿	1	1	1	10
31287	累积	1	1	1	8
31288	及	2	3	3	24
31289	承保	1	1	1	16
31290	遵照	2	2	2	33
31291	塞尔维亚	1	1	1	299
31292	泛	3	3	4	82
31293	害鸟	1	1	1	10
31294	调色板	1	1	1	3
31295	懦夫	1	1	1	7
31296	文件名	1	1	1	16
31297	诗词	1	1	1	8
31298	结构式	1	1	1	129
31299	吃偏饭	1	1	1	16
31300	财政年度	1	1	1	1
31301	一语破的	2	2	2	33
31302	重修	1	1	1	5
31303	大月	1	1	1	0
31304	退后	1	1	1	10
31305	迎客松	1	1	1	13
31306	西亚	1	1	1	23
31307	文侩	1	1	1	1
31308	转弯子	1	1	1	9
31309	打鸣儿	1	1	1	8
31310	厂长	1	1	1	24
31311	说理	1	1	1	23
31312	蚊	1	1	1	1
31313	自觉性	1	1	1	102
31314	中提琴	1	1	1	12
31315	放疗	1	1	1	23
31316	蓝色	1	1	1	5
31317	胆绿素	1	1	1	20
31318	秒表	1	1	1	4
31319	正视图	1	1	1	2
31320	社戏	1	1	1	21
31321	高帽	1	1	1	25
31322	小贩	1	1	1	5
31323	教授	2	2	2	24
31324	急人之难	1	1	1	14
31325	跳进	1	1	1	38
31326	口服心服	1	1	1	9
31327	名闻遐迩	1	1	1	5
31328	危险品	1	1	1	52
31329	维修工	1	1	1	8
31330	明细	1	1	1	24
31331	拓展	1	2	2	5
31332	忘我	1	1	1	6
31333	树胶	1	1	1	23
31334	恐龙蛋	1	1	1	3
31335	和议	1	1	1	0
31336	旱冰鞋	1	1	1	0
31337	镜屏	1	1	1	6
31338	小苏打	1	1	1	25
31339	靠海吃海	1	1	1	1
31340	输送车	1	1	1	101
31341	役龄	1	1	1	8
31342	兆头	1	1	1	6
31343	哼哈二将	1	1	1	20
31344	巴西	1	1	1	299
31345	碱	1	1	1	0
31346	瓦砾	1	1	1	7
31347	税制	1	1	1	54
31348	航天局	1	1	1	1
31349	糗	1	1	1	2
31350	监牢	1	1	1	19
31351	直拉	1	1	1	13
31352	市集	1	1	1	11
31353	巾帕	1	1	1	4
31354	商标法	1	1	1	113
31355	译文	1	1	1	14
31356	赛马场	1	1	1	86
31357	谆谆教导	1	1	1	3
31358	中休	1	1	1	6
31359	宫灯	1	1	1	58
31360	做官	1	1	1	3
31361	一角	1	1	1	3
31362	蠕	1	1	1	4
31363	无奈何	1	1	1	2
31364	整饬	2	2	2	21
31365	附属	1	1	1	7
31366	香格里拉	1	1	1	2
31367	林场	1	1	1	86
31368	华达呢	1	1	1	0
31369	价值连城	1	1	1	4
31370	幽暗	1	1	1	23
31371	说动	1	1	1	3
31372	八国联军	1	1	1	7
31373	废	3	4	4	59
31374	不可救药	1	1	1	12
31375	切片	1	1	1	4
31376	布隆迪	1	1	1	120
31377	歇肩	1	1	1	6
31378	小牛	1	1	1	2
31379	抱养	1	1	1	2
31380	浑朴	1	1	1	31
31381	外交学	1	1	1	176
31382	迎头赶上	1	1	1	13
31383	天文馆	1	1	1	9
31384	点	6	13	13	63
31385	钱款	1	1	1	56
31386	播幅	1	1	1	21
31387	歹心	1	1	1	14
31388	唱段	1	1	1	1
31389	情投意合	1	1	1	20
31390	申述	1	1	1	9
31391	反是	1	1	1	6
31392	排偶	1	1	1	1
31393	结核	1	1	1	3
31394	击溃	1	1	1	12
31395	存贮器	1	1	1	145
31396	苏子	1	1	1	8
31397	羊皮	1	1	1	18
31398	病原	1	1	1	1
31399	通知单	1	1	1	38
31400	兵船	1	1	1	9
31401	天命	1	1	1	14
31402	军力	1	1	1	2
31403	傻呵呵	1	1	1	37
31404	无限大	1	1	1	1
31405	愤然	1	1	1	33
31406	受助	1	1	1	40
31407	试试看	1	1	1	11
31408	风里来雨里去	1	1	1	15
31409	累进	1	1	1	0
31410	如意	2	2	2	29
31411	死地	1	1	1	5
31412	部际	1	1	1	8
31413	姊妹	1	1	1	2
31414	中常委	1	1	1	39
31415	迂回	1	1	1	4
31416	讲解	1	1	1	16
31417	湿透	1	1	1	7
31418	鸟害	1	1	1	22
31419	计划书	1	1	1	23
31420	奶疮	1	1	1	0
31421	不变	1	1	1	20
31422	袍	1	1	1	5
31423	上书	1	3	3	24
31424	冻伤	1	1	1	19
31425	千磨百折	1	1	1	3
31426	褥套	1	1	1	3
31427	烧荒	1	1	1	0
31428	红萝卜	1	1	1	1
31429	并网	1	1	1	1
31430	源目录	1	1	1	2
31431	存世	1	1	1	12
31432	分式	1	1	1	41
31433	难受	2	2	2	34
31434	蓬勃	1	1	1	52
31435	落第	1	1	1	4
31436	柔韧	1	1	1	21
31437	身边	1	1	1	7
31438	商界	1	1	1	1
31439	桂冠	1	1	1	9
31440	秉性难移	1	1	1	23
31441	炒米	1	1	1	8
31442	茹毛饮血	1	1	1	11
31443	壮伟	1	2	2	41
31444	音效	1	1	1	10
31445	乘船	1	1	1	7
31446	生事	1	1	1	33
31447	陆生	1	1	1	5
31448	除法	1	1	1	4
31449	造纸厂	1	1	1	115
31450	行贿	1	1	1	10
31451	禁得起	1	1	1	5
31452	靖边县	1	1	1	571
31453	恭喜	2	2	2	9
31454	清仓	1	1	1	1
31455	词曲	1	1	1	0
31456	纪纲	1	1	1	3
31457	险要	2	2	2	21
31458	经济改革论	1	1	1	10
31459	可望而不可及	1	1	1	12
31460	咬紧牙关	1	1	1	18
31461	胸脯	1	1	1	2
31462	图画课	1	1	1	0
31463	屯子	1	1	1	9
31464	管理者	1	1	1	14
31465	氟化物	1	1	1	16
31466	霎时	1	1	1	75
31467	不胜枚举	1	1	1	44
31468	水筒	1	1	1	13
31469	钢铁业	1	1	1	149
31470	喀什	1	1	1	279
31471	洋财	1	1	1	3
31472	幼年	1	1	1	12
31473	半步	1	1	1	0
31474	连连	2	2	2	64
31475	封建社会	1	1	1	2
31476	本外币	1	1	1	13
31477	香嫩	1	2	2	37
31478	敲打	1	1	1	19
31479	阃	1	1	1	5
31480	辉映	1	1	1	11
31481	兔儿爷	1	1	1	29
31482	宝鸡市	1	1	1	499
31483	秉性	1	1	1	17
31484	驶出	1	1	1	2
31485	萨摩亚	1	1	1	120
31486	以貌取人	1	1	1	0
31487	软禁	1	1	1	2
31488	故态	1	1	1	1
31489	诃子	1	1	1	0
31490	银苗	1	1	1	2
31491	薪俸	1	1	1	5
31492	正间房	1	1	1	26
31493	学时	1	1	1	1
31494	旭日	1	1	1	3
31495	之间	1	1	1	12
31496	包销	1	1	1	26
31497	断言	1	1	1	1
31498	斑驳	1	1	1	2
31499	冰冻期	1	1	1	5
31500	小妹	1	1	1	0
31501	蛆虫	1	1	1	50
31502	絷	2	2	2	23
31503	醇酒	1	1	1	8
31504	声誉	1	1	1	12
31505	语态	1	1	1	26
31506	从心所欲	1	1	1	10
31507	强盛	1	2	2	58
31508	原浆	1	1	1	0
31509	闪烁其辞	1	1	1	6
31510	循循诱人	1	1	1	12
31511	鸟巢	1	1	1	1
31512	自焚	1	1	1	6
31513	萨克森州	1	1	1	116
31514	迂论	1	1	1	0
31515	构成	1	1	1	17
31516	供电所	1	1	1	6
31517	周而复始	1	1	1	5
31518	李代桃僵	2	2	2	1
31519	猴年马月	1	1	1	3
31520	疾患	1	1	1	11
31521	匹夫之勇	1	1	1	53
31522	一步一个脚印儿	1	1	1	16
31523	包罗	1	1	1	12
31524	创业史	1	1	1	3
31525	曲	5	5	5	28
31526	滑行道	1	1	1	11
31527	大厦	1	1	1	7
31528	谜	1	2	2	14
31529	指令	2	2	2	18
31530	不谙	1	1	1	12
31531	物质	1	1	1	2
31532	调质处理	1	1	1	6
31533	永嘉县	1	1	1	571
31534	蛾	1	1	1	2
31535	大粪	1	1	1	6
31536	脚印	1	1	1	1
31537	待援	1	1	1	0
31538	异才	1	1	1	1
31539	四氯化碳	1	1	1	25
31540	诗兴	1	1	1	1
31541	两全其美	1	1	1	67
31542	有头有脑	1	1	1	29
31543	质地	1	2	2	14
31544	民间艺术	1	1	1	0
31545	皮猴儿	1	1	1	3
31546	寒气袭人	1	1	1	21
31547	身临其境	1	1	1	26
31548	食欲	1	1	1	5
31549	协力	1	1	1	26
31550	鸡场主	1	1	1	12
31551	怀来县	1	1	1	571
31552	劳动改造	1	1	1	2
31553	主食	1	1	1	1
31554	陶艺	1	1	1	3
31555	私费	1	1	1	136
31556	活疫苗	1	1	1	0
31557	盲区	1	1	1	21
31558	咖啡节	1	1	1	40
31559	不祥	1	1	1	17
31560	经籍	1	1	1	16
31561	竟自	1	1	1	8
31562	备付金	1	1	1	3
31563	截击机	1	1	1	5
31564	产加销	1	1	1	0
31565	路徽	1	1	1	9
